"rules"	"support"	"confidence"	"lift"	"count"
"{flower (seeds),root vegetables} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{chicken,pickled vegetables} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{chicken,soft cheese} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{candy,hard cheese} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{cream cheese,hard cheese} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{flour,margarine,whole milk} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{margarine,waffles,whole milk} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{frozen vegetables,root vegetables,sausage} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{citrus fruit,curd,whipped/sour cream} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{butter,pork,whole milk} => {other vegetables}"	0.00223690899847483	0.578947368421053	2.99209005171889	22
"{brown bread,butter,sausage} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{bottled water,butter,domestic eggs} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{bottled water,butter,citrus fruit} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{butter,citrus fruit,rolls/buns} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{newspapers,rolls/buns,whipped/sour cream} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{citrus fruit,pastry,sausage} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{bottled water,root vegetables,sausage} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{cream cheese,pip fruit,whole milk,yogurt} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{margarine,whipped/sour cream,whole milk,yogurt} => {other vegetables}"	0.00111845449923742	0.578947368421053	2.99209005171889	11
"{bottled water,processed cheese} => {soda}"	0.00122013218098627	0.521739130434783	2.99201419698314	12
"{chocolate,misc. beverages} => {soda}"	0.00122013218098627	0.521739130434783	2.99201419698314	12
"{beef,pastry,root vegetables} => {rolls/buns}"	0.00111845449923742	0.55	2.99018794914317	11
"{frankfurter,newspapers,whole milk} => {rolls/buns}"	0.00111845449923742	0.55	2.99018794914317	11
"{beef,butter,root vegetables,whole milk} => {rolls/buns}"	0.00111845449923742	0.55	2.99018794914317	11
"{butter milk,whipped/sour cream} => {whole milk}"	0.00294865277071683	0.763157894736842	2.98673215071104	29
"{long life bakery product,whole milk,yogurt} => {other vegetables}"	0.00264361972547026	0.577777777777778	2.98604542535178	26
"{bottled water,root vegetables,tropical fruit} => {other vegetables}"	0.00264361972547026	0.577777777777778	2.98604542535178	26
"{rolls/buns,root vegetables,yogurt} => {other vegetables}"	0.0041687849517031	0.577464788732394	2.98442784928171	41
"{butter,cream cheese,yogurt} => {whole milk}"	0.0016268429079817	0.761904761904762	2.98182782862449	16
"{chicken,rolls/buns,whipped/sour cream} => {whole milk}"	0.0016268429079817	0.761904761904762	2.98182782862449	16
"{sausage,tropical fruit,whipped/sour cream} => {whole milk}"	0.0016268429079817	0.761904761904762	2.98182782862449	16
"{butter,other vegetables,root vegetables,whipped/sour cream} => {whole milk}"	0.0016268429079817	0.761904761904762	2.98182782862449	16
"{butter,other vegetables,root vegetables,yogurt} => {whole milk}"	0.0016268429079817	0.761904761904762	2.98182782862449	16
"{domestic eggs,other vegetables,tropical fruit,yogurt} => {whole milk}"	0.0016268429079817	0.761904761904762	2.98182782862449	16
"{citrus fruit,other vegetables,tropical fruit,whipped/sour cream} => {whole milk}"	0.0016268429079817	0.761904761904762	2.98182782862449	16
"{canned fish,root vegetables} => {other vegetables}"	0.00152516522623284	0.576923076923077	2.9816281983912	15
"{citrus fruit,soft cheese} => {other vegetables}"	0.00152516522623284	0.576923076923077	2.9816281983912	15
"{sliced cheese,tropical fruit} => {other vegetables}"	0.00305033045246568	0.576923076923077	2.9816281983912	30
"{berries,margarine} => {other vegetables}"	0.00152516522623284	0.576923076923077	2.9816281983912	15
"{ham,whipped/sour cream,whole milk} => {other vegetables}"	0.00152516522623284	0.576923076923077	2.9816281983912	15
"{tropical fruit,waffles,yogurt} => {other vegetables}"	0.00152516522623284	0.576923076923077	2.9816281983912	15
"{dessert,whipped/sour cream,whole milk} => {other vegetables}"	0.00152516522623284	0.576923076923077	2.9816281983912	15
"{beef,brown bread,whole milk} => {other vegetables}"	0.00152516522623284	0.576923076923077	2.9816281983912	15
"{fruit/vegetable juice,pip fruit,root vegetables} => {other vegetables}"	0.00152516522623284	0.576923076923077	2.9816281983912	15
"{bottled water,tropical fruit,whipped/sour cream} => {other vegetables}"	0.00152516522623284	0.576923076923077	2.9816281983912	15
"{butter,whipped/sour cream,whole milk,yogurt} => {other vegetables}"	0.00152516522623284	0.576923076923077	2.9816281983912	15
"{waffles,whipped/sour cream,whole milk} => {rolls/buns}"	0.00172852058973055	0.548387096774194	2.98141906952692	17
"{newspapers,root vegetables,yogurt} => {other vegetables}"	0.00193187595322827	0.575757575757576	2.97560470708132	19
"{fruit/vegetable juice,root vegetables,soda} => {other vegetables}"	0.00193187595322827	0.575757575757576	2.97560470708132	19
"{cream cheese,pip fruit,yogurt} => {whole milk}"	0.00193187595322827	0.76	2.97437325905292	19
"{pip fruit,root vegetables,sausage} => {whole milk}"	0.00193187595322827	0.76	2.97437325905292	19
"{butter,onions} => {other vegetables}"	0.00233858668022369	0.575	2.9716894377299	23
"{domestic eggs,hamburger meat} => {other vegetables}"	0.00233858668022369	0.575	2.9716894377299	23
"{butter,domestic eggs,yogurt} => {whole milk}"	0.00223690899847483	0.758620689655172	2.96897512246662	22
"{candy,waffles} => {soda}"	0.00152516522623284	0.517241379310345	2.96622097114708	15
"{canned beer,pork} => {soda}"	0.00152516522623284	0.517241379310345	2.96622097114708	15
"{frankfurter,soft cheese} => {rolls/buns}"	0.00122013218098627	0.545454545454545	2.96547565204282	12
"{butter milk,newspapers} => {rolls/buns}"	0.00122013218098627	0.545454545454545	2.96547565204282	12
"{tropical fruit,whipped/sour cream,yogurt} => {other vegetables}"	0.00355871886120996	0.573770491803279	2.96533514812677	35
"{beef,domestic eggs,other vegetables} => {whole milk}"	0.0025419420437214	0.757575757575758	2.96488562505276	25
"{specialty cheese,yogurt} => {other vegetables}"	0.0016268429079817	0.571428571428571	2.95323173935891	16
"{domestic eggs,herbs} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{herbs,tropical fruit} => {other vegetables}"	0.0016268429079817	0.571428571428571	2.95323173935891	16
"{herbs,yogurt} => {other vegetables}"	0.00203355363497712	0.571428571428571	2.95323173935891	20
"{citrus fruit,processed cheese} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{coffee,soft cheese} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{cream cheese,onions} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{bottled beer,hamburger meat} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{hamburger meat,whipped/sour cream} => {other vegetables}"	0.00244026436197255	0.571428571428571	2.95323173935891	24
"{root vegetables,salty snack} => {other vegetables}"	0.00284697508896797	0.571428571428571	2.95323173935891	28
"{butter,waffles} => {other vegetables}"	0.00203355363497712	0.571428571428571	2.95323173935891	20
"{chicken,tropical fruit} => {other vegetables}"	0.00366039654295882	0.571428571428571	2.95323173935891	36
"{semi-finished bread,tropical fruit,whole milk} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{fruit/vegetable juice,hard cheese,whole milk} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{sliced cheese,tropical fruit,whole milk} => {other vegetables}"	0.0016268429079817	0.571428571428571	2.95323173935891	16
"{beef,berries,whole milk} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{pip fruit,salty snack,whole milk} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{sugar,whipped/sour cream,yogurt} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{dessert,tropical fruit,whole milk} => {other vegetables}"	0.0016268429079817	0.571428571428571	2.95323173935891	16
"{cream cheese,root vegetables,whipped/sour cream} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{chicken,margarine,whole milk} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{chicken,tropical fruit,whole milk} => {other vegetables}"	0.0016268429079817	0.571428571428571	2.95323173935891	16
"{chocolate,tropical fruit,yogurt} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{citrus fruit,frozen vegetables,whole milk} => {other vegetables}"	0.00203355363497712	0.571428571428571	2.95323173935891	20
"{beef,curd,yogurt} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{beef,bottled beer,whole milk} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{beef,rolls/buns,root vegetables} => {other vegetables}"	0.00284697508896797	0.571428571428571	2.95323173935891	28
"{bottled water,napkins,root vegetables} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{newspapers,pork,root vegetables} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{pork,root vegetables,shopping bags} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{pork,rolls/buns,yogurt} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{butter,root vegetables,soda} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{citrus fruit,newspapers,soda} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{fruit/vegetable juice,root vegetables,sausage} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{bottled water,fruit/vegetable juice,root vegetables} => {other vegetables}"	0.0016268429079817	0.571428571428571	2.95323173935891	16
"{sausage,whipped/sour cream,yogurt} => {other vegetables}"	0.00203355363497712	0.571428571428571	2.95323173935891	20
"{pip fruit,root vegetables,soda} => {other vegetables}"	0.0016268429079817	0.571428571428571	2.95323173935891	16
"{rolls/buns,root vegetables,shopping bags} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{citrus fruit,curd,whole milk,yogurt} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{brown bread,tropical fruit,whole milk,yogurt} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{rolls/buns,tropical fruit,whipped/sour cream,whole milk} => {other vegetables}"	0.00122013218098627	0.571428571428571	2.95323173935891	12
"{rolls/buns,root vegetables,whipped/sour cream,whole milk} => {other vegetables}"	0.0016268429079817	0.571428571428571	2.95323173935891	16
"{rolls/buns,soda,whole milk,yogurt} => {other vegetables}"	0.0016268429079817	0.571428571428571	2.95323173935891	16
"{butter,whipped/sour cream} => {other vegetables}"	0.0057956278596848	0.57	2.94584866001051	57
"{bottled water,sausage,yogurt} => {soda}"	0.00203355363497712	0.512820512820513	2.94086865515437	20
"{hard cheese,sausage} => {other vegetables}"	0.00294865277071683	0.568627450980392	2.93875511318558	29
"{bottled water,turkey} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{bottled water,mustard} => {whole milk}"	0.00152516522623284	0.75	2.93523676880223	15
"{curd,herbs} => {whole milk}"	0.00183019827147941	0.75	2.93523676880223	18
"{napkins,processed cheese} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{long life bakery product,pickled vegetables} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{curd,ham} => {whole milk}"	0.00183019827147941	0.75	2.93523676880223	18
"{butter,onions} => {whole milk}"	0.00305033045246568	0.75	2.93523676880223	30
"{butter,other vegetables,soft cheese} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{other vegetables,root vegetables,soft cheese} => {whole milk}"	0.00183019827147941	0.75	2.93523676880223	18
"{domestic eggs,hard cheese,root vegetables} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{hard cheese,root vegetables,whipped/sour cream} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{oil,root vegetables,tropical fruit} => {whole milk}"	0.00152516522623284	0.75	2.93523676880223	15
"{hamburger meat,other vegetables,pork} => {whole milk}"	0.00152516522623284	0.75	2.93523676880223	15
"{hamburger meat,whipped/sour cream,yogurt} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{hygiene articles,root vegetables,tropical fruit} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{hygiene articles,other vegetables,yogurt} => {whole milk}"	0.00213523131672598	0.75	2.93523676880223	21
"{root vegetables,waffles,yogurt} => {whole milk}"	0.00152516522623284	0.75	2.93523676880223	15
"{long life bakery product,rolls/buns,yogurt} => {whole milk}"	0.00152516522623284	0.75	2.93523676880223	15
"{dessert,pip fruit,whipped/sour cream} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{beef,cream cheese,root vegetables} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{cream cheese,other vegetables,pork} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{cream cheese,domestic eggs,root vegetables} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{citrus fruit,cream cheese,whipped/sour cream} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{butter,chicken,domestic eggs} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{chicken,domestic eggs,root vegetables} => {whole milk}"	0.00183019827147941	0.75	2.93523676880223	18
"{chicken,sausage,whipped/sour cream} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{chicken,citrus fruit,tropical fruit} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{napkins,tropical fruit,white bread} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{root vegetables,tropical fruit,white bread} => {whole milk}"	0.00152516522623284	0.75	2.93523676880223	15
"{butter,coffee,yogurt} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{citrus fruit,frozen vegetables,tropical fruit} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{beef,sausage,tropical fruit} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{butter,curd,root vegetables} => {whole milk}"	0.00152516522623284	0.75	2.93523676880223	15
"{curd,tropical fruit,yogurt} => {whole milk}"	0.00396542958820539	0.75	2.93523676880223	39
"{butter,napkins,root vegetables} => {whole milk}"	0.00152516522623284	0.75	2.93523676880223	15
"{butter,napkins,other vegetables} => {whole milk}"	0.00183019827147941	0.75	2.93523676880223	18
"{napkins,tropical fruit,whipped/sour cream} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{frankfurter,pip fruit,root vegetables} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{margarine,root vegetables,sausage} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{butter,domestic eggs,root vegetables} => {whole milk}"	0.00244026436197255	0.75	2.93523676880223	24
"{fruit/vegetable juice,pastry,sausage} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{beef,domestic eggs,other vegetables,root vegetables} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{curd,other vegetables,pastry,yogurt} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{citrus fruit,other vegetables,pip fruit,yogurt} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{pip fruit,root vegetables,tropical fruit,yogurt} => {whole milk}"	0.00183019827147941	0.75	2.93523676880223	18
"{pastry,root vegetables,sausage,yogurt} => {whole milk}"	0.00122013218098627	0.75	2.93523676880223	12
"{fruit/vegetable juice,oil} => {other vegetables}"	0.00213523131672598	0.567567567567568	2.93327747084972	21
"{beef,hamburger meat} => {other vegetables}"	0.00213523131672598	0.567567567567568	2.93327747084972	21
"{cream cheese,root vegetables,yogurt} => {other vegetables}"	0.00213523131672598	0.567567567567568	2.93327747084972	21
"{pot plants,tropical fruit} => {other vegetables}"	0.00172852058973055	0.566666666666667	2.92862147486425	17
"{citrus fruit,pickled vegetables} => {other vegetables}"	0.00172852058973055	0.566666666666667	2.92862147486425	17
"{baking powder,margarine} => {other vegetables}"	0.00172852058973055	0.566666666666667	2.92862147486425	17
"{hamburger meat,margarine} => {other vegetables}"	0.00172852058973055	0.566666666666667	2.92862147486425	17
"{curd,salty snack} => {other vegetables}"	0.00172852058973055	0.566666666666667	2.92862147486425	17
"{chicken,sausage,whole milk} => {other vegetables}"	0.00172852058973055	0.566666666666667	2.92862147486425	17
"{whipped/sour cream,white bread,whole milk} => {other vegetables}"	0.00172852058973055	0.566666666666667	2.92862147486425	17
"{frozen vegetables,root vegetables,tropical fruit} => {other vegetables}"	0.00172852058973055	0.566666666666667	2.92862147486425	17
"{frankfurter,whipped/sour cream,whole milk} => {other vegetables}"	0.00172852058973055	0.566666666666667	2.92862147486425	17
"{bottled beer,margarine,whole milk} => {other vegetables}"	0.00172852058973055	0.566666666666667	2.92862147486425	17
"{canned beer,sausage,shopping bags} => {rolls/buns}"	0.00142348754448399	0.538461538461538	2.92745673342688	14
"{margarine,other vegetables,soda} => {rolls/buns}"	0.00142348754448399	0.538461538461538	2.92745673342688	14
"{pip fruit,tropical fruit,whole milk} => {other vegetables}"	0.00477885104219624	0.566265060240964	2.9265459103888	47
"{tropical fruit,whipped/sour cream} => {other vegetables}"	0.00782918149466192	0.566176470588235	2.92608806528392	77
"{rice,whole milk} => {other vegetables}"	0.00264361972547026	0.565217391304348	2.92113139436587	26
"{bottled beer,domestic eggs} => {other vegetables}"	0.00264361972547026	0.565217391304348	2.92113139436587	26
"{herbs,tropical fruit,whole milk} => {other vegetables}"	0.00132180986273513	0.565217391304348	2.92113139436587	13
"{dessert,fruit/vegetable juice,yogurt} => {other vegetables}"	0.00132180986273513	0.565217391304348	2.92113139436587	13
"{sausage,white bread,yogurt} => {other vegetables}"	0.00132180986273513	0.565217391304348	2.92113139436587	13
"{margarine,root vegetables,tropical fruit} => {other vegetables}"	0.00132180986273513	0.565217391304348	2.92113139436587	13
"{butter,pip fruit,yogurt} => {other vegetables}"	0.00132180986273513	0.565217391304348	2.92113139436587	13
"{domestic eggs,pip fruit,tropical fruit} => {other vegetables}"	0.00132180986273513	0.565217391304348	2.92113139436587	13
"{domestic eggs,pastry,yogurt} => {other vegetables}"	0.00132180986273513	0.565217391304348	2.92113139436587	13
"{cream cheese,root vegetables,whole milk,yogurt} => {other vegetables}"	0.00132180986273513	0.565217391304348	2.92113139436587	13
"{frozen vegetables,root vegetables,tropical fruit,whole milk} => {other vegetables}"	0.00132180986273513	0.565217391304348	2.92113139436587	13
"{fruit/vegetable juice,soda,whole milk,yogurt} => {other vegetables}"	0.00132180986273513	0.565217391304348	2.92113139436587	13
"{butter,pastry,whole milk} => {other vegetables}"	0.00223690899847483	0.564102564102564	2.91536979398251	22
"{tropical fruit,whipped/sour cream,whole milk} => {other vegetables}"	0.00447381799694967	0.564102564102564	2.91536979398251	44
"{bottled water,sausage,yogurt} => {other vegetables}"	0.00223690899847483	0.564102564102564	2.91536979398251	22
"{bottled water,rolls/buns,sausage} => {other vegetables}"	0.00223690899847483	0.564102564102564	2.91536979398251	22
"{flour,tropical fruit} => {other vegetables}"	0.00183019827147941	0.5625	2.90708749343142	18
"{flour,yogurt} => {other vegetables}"	0.00274529740721912	0.5625	2.90708749343142	27
"{newspapers,root vegetables,tropical fruit} => {other vegetables}"	0.00183019827147941	0.5625	2.90708749343142	18
"{rolls/buns,root vegetables,soda} => {other vegetables}"	0.00274529740721912	0.5625	2.90708749343142	27
"{citrus fruit,tropical fruit,whipped/sour cream} => {whole milk}"	0.00233858668022369	0.741935483870968	2.90367508311618	23
"{chicken,whipped/sour cream,whole milk} => {other vegetables}"	0.00233858668022369	0.560975609756098	2.89920920754137	23
"{butter,soft cheese} => {whole milk}"	0.00203355363497712	0.740740740740741	2.89899927782936	20
"{cream cheese,sugar} => {whole milk}"	0.00203355363497712	0.740740740740741	2.89899927782936	20
"{curd,domestic eggs,yogurt} => {whole milk}"	0.00203355363497712	0.740740740740741	2.89899927782936	20
"{frankfurter,root vegetables,tropical fruit} => {whole milk}"	0.00203355363497712	0.740740740740741	2.89899927782936	20
"{beef,whipped/sour cream} => {other vegetables}"	0.00376207422470768	0.560606060606061	2.89729932005287	37
"{red/blush wine,root vegetables} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{butter milk,root vegetables} => {other vegetables}"	0.00284697508896797	0.56	2.89416710457173	28
"{frankfurter,ham} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{curd,onions} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{dessert,hamburger meat} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{cream cheese,domestic eggs} => {other vegetables}"	0.00284697508896797	0.56	2.89416710457173	28
"{salty snack,tropical fruit,whole milk} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{curd,root vegetables,whipped/sour cream} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{brown bread,citrus fruit,root vegetables} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{domestic eggs,margarine,root vegetables} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{butter,sausage,yogurt} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{butter,rolls/buns,tropical fruit} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{domestic eggs,rolls/buns,shopping bags} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{root vegetables,soda,whipped/sour cream} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{pip fruit,root vegetables,shopping bags} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{citrus fruit,rolls/buns,sausage} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{bottled water,sausage,shopping bags} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{domestic eggs,root vegetables,whole milk,yogurt} => {other vegetables}"	0.00142348754448399	0.56	2.89416710457173	14
"{cat food,curd} => {whole milk}"	0.00172852058973055	0.739130434782609	2.89269710548625	17
"{baking powder,other vegetables,yogurt} => {whole milk}"	0.00172852058973055	0.739130434782609	2.89269710548625	17
"{frozen meals,other vegetables,tropical fruit} => {whole milk}"	0.00172852058973055	0.739130434782609	2.89269710548625	17
"{butter milk,other vegetables,whipped/sour cream} => {whole milk}"	0.00172852058973055	0.739130434782609	2.89269710548625	17
"{domestic eggs,hamburger meat,other vegetables} => {whole milk}"	0.00172852058973055	0.739130434782609	2.89269710548625	17
"{butter,other vegetables,white bread} => {whole milk}"	0.00172852058973055	0.739130434782609	2.89269710548625	17
"{bottled beer,rolls/buns,yogurt} => {whole milk}"	0.00172852058973055	0.739130434782609	2.89269710548625	17
"{butter,citrus fruit,whipped/sour cream} => {whole milk}"	0.00172852058973055	0.739130434782609	2.89269710548625	17
"{butter,pip fruit,yogurt} => {whole milk}"	0.00172852058973055	0.739130434782609	2.89269710548625	17
"{citrus fruit,other vegetables,whipped/sour cream,yogurt} => {whole milk}"	0.00172852058973055	0.739130434782609	2.89269710548625	17
"{beef,domestic eggs} => {other vegetables}"	0.00335536349771225	0.559322033898305	2.89066327030469	33
"{margarine,root vegetables,yogurt} => {other vegetables}"	0.00193187595322827	0.558823529411765	2.88808692157893	19
"{rolls/buns,tropical fruit,whipped/sour cream} => {other vegetables}"	0.00193187595322827	0.558823529411765	2.88808692157893	19
"{butter,hamburger meat} => {other vegetables}"	0.00244026436197255	0.558139534883721	2.88455193146684	24
"{butter,long life bakery product} => {other vegetables}"	0.00244026436197255	0.558139534883721	2.88455193146684	24
"{tropical fruit,whipped/sour cream,whole milk,yogurt} => {other vegetables}"	0.00244026436197255	0.558139534883721	2.88455193146684	24
"{cake bar,tropical fruit} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{curd,misc. beverages} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{butter milk,pastry,yogurt} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{oil,tropical fruit,yogurt} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{oil,rolls/buns,root vegetables} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{hygiene articles,pip fruit,yogurt} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{hygiene articles,other vegetables,pip fruit} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{cream cheese,margarine,yogurt} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{butter,chicken,yogurt} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{frozen vegetables,napkins,root vegetables} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{frozen vegetables,margarine,yogurt} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{butter,curd,tropical fruit} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{bottled water,butter,citrus fruit} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{butter,domestic eggs,other vegetables,root vegetables} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{domestic eggs,other vegetables,root vegetables,yogurt} => {whole milk}"	0.00142348754448399	0.736842105263158	2.88374138689342	14
"{pip fruit,root vegetables,yogurt} => {other vegetables}"	0.00294865277071683	0.557692307692308	2.88224059177816	29
"{root vegetables,shopping bags,whole milk} => {other vegetables}"	0.00294865277071683	0.557692307692308	2.88224059177816	29
"{curd,rolls/buns,yogurt} => {whole milk}"	0.0025419420437214	0.735294117647059	2.87768310666885	25
"{fruit/vegetable juice,root vegetables,yogurt} => {whole milk}"	0.0025419420437214	0.735294117647059	2.87768310666885	25
"{curd,domestic eggs} => {whole milk}"	0.00477885104219624	0.734375	2.87408600278552	47
"{vinegar,yogurt} => {other vegetables}"	0.00101677681748856	0.555555555555556	2.87119752437671	10
"{house keeping products,yogurt} => {other vegetables}"	0.00101677681748856	0.555555555555556	2.87119752437671	10
"{roll products,whipped/sour cream} => {other vegetables}"	0.00101677681748856	0.555555555555556	2.87119752437671	10
"{frozen fish,frozen vegetables} => {other vegetables}"	0.00101677681748856	0.555555555555556	2.87119752437671	10
"{cake bar,root vegetables} => {other vegetables}"	0.00101677681748856	0.555555555555556	2.87119752437671	10
"{butter,herbs} => {other vegetables}"	0.00152516522623284	0.555555555555556	2.87119752437671	15
"{sliced cheese,soft cheese} => {other vegetables}"	0.00101677681748856	0.555555555555556	2.87119752437671	10
"{misc. beverages,whipped/sour cream} => {other vegetables}"	0.00101677681748856	0.555555555555556	2.87119752437671	10
"{meat,pork} => {other vegetables}"	0.00152516522623284	0.555555555555556	2.87119752437671	15
"{dessert,frozen meals} => {other vegetables}"	0.00101677681748856	0.555555555555556	2.87119752437671	10
"{butter milk,UHT-milk} => {other vegetables}"	0.00101677681748856	0.555555555555556	2.87119752437671	10
"{cream cheese,oil} => {other vegetables}"	0.00101677681748856	0.555555555555556	2.87119752437671	10
"{margarine,oil} => {other vegetables}"	0.00203355363497712	0.555555555555556	2.87119752437671	20
