"","rules","support","confidence","lift","count"
"1797","{frozen meals,pip fruit,tropical fruit} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"1877","{hard cheese,other vegetables,yogurt} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"1894","{butter milk,rolls/buns,whipped/sour cream} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"1948","{brown bread,ham,other vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"1950","{butter,ham,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"1952","{butter,ham,other vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"1958","{fruit/vegetable juice,ham,other vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"1959","{ham,whipped/sour cream,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"1960","{ham,other vegetables,whipped/sour cream} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"1988","{ham,rolls/buns,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"2026","{other vegetables,sliced cheese,whipped/sour cream} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"2031","{pip fruit,sausage,sliced cheese} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2042","{citrus fruit,other vegetables,sliced cheese} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2080","{domestic eggs,oil,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2126","{oil,rolls/buns,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2142","{curd,onions,other vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2188","{onions,other vegetables,pip fruit} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"2201","{onions,tropical fruit,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"2224","{berries,butter,tropical fruit} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2295","{beef,hygiene articles,other vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2340","{hygiene articles,sausage,tropical fruit} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2342","{bottled water,hygiene articles,tropical fruit} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"2344","{bottled water,hygiene articles,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2405","{napkins,other vegetables,sugar} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2410","{frankfurter,other vegetables,sugar} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2429","{fruit/vegetable juice,root vegetables,sugar} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2438","{sugar,whipped/sour cream,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"2439","{rolls/buns,sugar,whipped/sour cream} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2603","{dessert,whipped/sour cream,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"2675","{cream cheese,frankfurter,rolls/buns} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2802","{butter,chicken,root vegetables} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"2903","{napkins,white bread,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"2961","{tropical fruit,white bread,yogurt} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"3069","{coffee,other vegetables,whipped/sour cream} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"3129","{frozen vegetables,margarine,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"3135","{butter,frozen vegetables,tropical fruit} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"3199","{frozen vegetables,sausage,tropical fruit} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"3216","{bottled water,frozen vegetables,other vegetables} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"3337","{beef,citrus fruit,sausage} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"3402","{bottled beer,curd,other vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"3423","{butter,curd,whipped/sour cream} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"3474","{curd,tropical fruit,whipped/sour cream} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"3571","{domestic eggs,napkins,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"3592","{napkins,pip fruit,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"3646","{domestic eggs,pork,whipped/sour cream} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"3700","{pork,rolls/buns,root vegetables} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"3715","{brown bread,frankfurter,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"3734","{frankfurter,fruit/vegetable juice,pastry} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"3795","{bottled beer,bottled water,margarine} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"3957","{bottled water,domestic eggs,margarine} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"4019","{margarine,rolls/buns,root vegetables} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"4026","{butter,newspapers,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"4268","{domestic eggs,pastry,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"4397","{citrus fruit,pip fruit,whipped/sour cream} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"4429","{bottled water,citrus fruit,whipped/sour cream} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"4440","{citrus fruit,rolls/buns,whipped/sour cream} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"4701","{grapes,other vegetables,tropical fruit,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"4787","{onions,other vegetables,root vegetables,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"4792","{other vegetables,root vegetables,sugar,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"4844","{chicken,domestic eggs,other vegetables,rolls/buns} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"4862","{butter,other vegetables,white bread,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"4928","{beef,butter,other vegetables,root vegetables} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"4979","{butter,curd,other vegetables,whipped/sour cream} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"5003","{curd,rolls/buns,whipped/sour cream,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"5059","{frankfurter,other vegetables,pip fruit,tropical fruit} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"5193","{butter,other vegetables,whipped/sour cream,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"5201","{butter,citrus fruit,other vegetables,tropical fruit} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"5436","{rolls/buns,tropical fruit,whipped/sour cream,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"5510","{pastry,rolls/buns,tropical fruit,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"5535","{citrus fruit,root vegetables,tropical fruit,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546,15
"5556","{other vegetables,root vegetables,shopping bags,soda} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546,10
"5600","{other vegetables,root vegetables,tropical fruit,yogurt} => {whole milk}",0.00355871886120996,0.714285714285714,2.79546358933546,35
"442","{pickled vegetables,tropical fruit} => {other vegetables}",0.00203355363497712,0.540540540540541,2.79359759128545,20
"5604","{rolls/buns,root vegetables,tropical fruit,whole milk} => {other vegetables}",0.00203355363497712,0.540540540540541,2.79359759128545,20
"662","{meat,root vegetables} => {other vegetables}",0.00274529740721912,0.54,2.79080399369417,27
"1173","{cream cheese,curd} => {other vegetables}",0.00274529740721912,0.54,2.79080399369417,27
"1095","{root vegetables,sugar} => {other vegetables}",0.00345704117946111,0.53968253968254,2.78916330939452,34
"4486","{root vegetables,whipped/sour cream,yogurt} => {other vegetables}",0.00345704117946111,0.53968253968254,2.78916330939452,34
"1440","{sausage,whipped/sour cream} => {other vegetables}",0.00488052872394509,0.539325842696629,2.78731984388931,48
"481","{baking powder,yogurt} => {whole milk}",0.0032536858159634,0.711111111111111,2.78303930671619,32
"164","{frozen dessert,tropical fruit} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512,14
"207","{frozen fish,root vegetables} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512,14
"664","{meat,yogurt} => {other vegetables}",0.00284697508896797,0.538461538461538,2.78285298516512,28
"806","{brown bread,ham} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512,14
"1001","{hamburger meat,napkins} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512,14
"1151","{beef,dessert} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512,14
"1377","{bottled beer,whipped/sour cream} => {other vegetables}",0.00213523131672598,0.538461538461538,2.78285298516512,21
"1942","{candy,whole milk,yogurt} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512,14
"2356","{hygiene articles,whole milk,yogurt} => {other vegetables}",0.00213523131672598,0.538461538461538,2.78285298516512,21
"2894","{chicken,rolls/buns,whole milk} => {other vegetables}",0.00284697508896797,0.538461538461538,2.78285298516512,28
"3156","{frozen vegetables,fruit/vegetable juice,root vegetables} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512,14
"3347","{beef,citrus fruit,whole milk} => {other vegetables}",0.00213523131672598,0.538461538461538,2.78285298516512,21
"4261","{domestic eggs,pip fruit,root vegetables} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512,14
"4315","{domestic eggs,rolls/buns,root vegetables} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512,14
"4447","{shopping bags,whipped/sour cream,whole milk} => {other vegetables}",0.00142348754448399,0.538461538461538,2.78285298516512,14
"4680","{root vegetables,whole milk,yogurt} => {other vegetables}",0.00782918149466192,0.538461538461538,2.78285298516512,77
"860","{sliced cheese,whipped/sour cream} => {whole milk}",0.00274529740721912,0.710526315789474,2.7807506230758,27
"4395","{fruit/vegetable juice,whole milk,yogurt} => {other vegetables}",0.00508388408744281,0.537634408602151,2.77857824939682,50
"1457","{pastry,root vegetables} => {other vegetables}",0.00589730554143366,0.537037037037037,2.77549094023083,58
"3791","{frankfurter,rolls/buns,yogurt} => {other vegetables}",0.00223690899847483,0.536585365853659,2.77315663330044,22
"4275","{domestic eggs,pastry,whole milk} => {other vegetables}",0.00223690899847483,0.536585365853659,2.77315663330044,22
"4656","{bottled water,rolls/buns,root vegetables} => {other vegetables}",0.00223690899847483,0.536585365853659,2.77315663330044,22
"624","{butter,cat food} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433,17
"2276","{hamburger meat,other vegetables,whipped/sour cream} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433,17
"2571","{long life bakery product,tropical fruit,yogurt} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433,17
"2664","{cream cheese,curd,yogurt} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433,17
"2738","{cream cheese,other vegetables,pip fruit} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433,17
"3479","{curd,rolls/buns,whipped/sour cream} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433,17
"3888","{brown bread,pip fruit,tropical fruit} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433,17
"993","{hamburger meat,white bread} => {other vegetables}",0.00152516522623284,0.535714285714286,2.76865475564898,15
"2960","{tropical fruit,white bread,yogurt} => {other vegetables}",0.00152516522623284,0.535714285714286,2.76865475564898,15
"3986","{margarine,pip fruit,root vegetables} => {other vegetables}",0.00152516522623284,0.535714285714286,2.76865475564898,15
"4318","{domestic eggs,root vegetables,whole milk} => {other vegetables}",0.00457549567869853,0.535714285714286,2.76865475564898,45
"4331","{fruit/vegetable juice,root vegetables,whipped/sour cream} => {other vegetables}",0.00152516522623284,0.535714285714286,2.76865475564898,15
"4587","{pastry,root vegetables,whole milk} => {other vegetables}",0.00305033045246568,0.535714285714286,2.76865475564898,30
"959","{onions,yogurt} => {other vegetables}",0.00386375190645653,0.535211267605634,2.76605507982207,38
"1217","{chicken,whipped/sour cream} => {other vegetables}",0.00386375190645653,0.535211267605634,2.76605507982207,38
"1039","{butter,hygiene articles} => {other vegetables}",0.00233858668022369,0.534883720930233,2.76436226765572,23
"583","{chicken,grapes} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"694","{hard cheese,sugar} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"1652","{citrus fruit,flour,other vegetables} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"1681","{domestic eggs,soft cheese,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"1843","{domestic eggs,hard cheese,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"1856","{hard cheese,whipped/sour cream,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"2287","{hamburger meat,root vegetables,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"2307","{hygiene articles,margarine,other vegetables} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"2321","{hygiene articles,whipped/sour cream,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"2692","{butter,cream cheese,other vegetables} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"2951","{shopping bags,tropical fruit,white bread} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"2986","{butter,chocolate,sausage} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"2996","{chocolate,newspapers,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"3043","{chocolate,root vegetables,soda} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"3056","{butter,coffee,root vegetables} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"3101","{curd,frozen vegetables,root vegetables} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"3153","{frozen vegetables,fruit/vegetable juice,sausage} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"3441","{butter,curd,rolls/buns} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"3497","{curd,pastry,tropical fruit} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"3765","{citrus fruit,frankfurter,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"3827","{bottled beer,citrus fruit,rolls/buns} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"4727","{ham,other vegetables,tropical fruit,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"4814","{cream cheese,curd,other vegetables,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"4826","{cream cheese,other vegetables,whipped/sour cream,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"4835","{cream cheese,other vegetables,tropical fruit,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"4970","{beef,rolls/buns,root vegetables,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"5077","{frankfurter,other vegetables,root vegetables,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"5106","{brown bread,other vegetables,root vegetables,tropical fruit} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"5108","{brown bread,other vegetables,tropical fruit,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"5564","{other vegetables,root vegetables,sausage,tropical fruit} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021,12
"4478","{tropical fruit,whipped/sour cream,yogurt} => {whole milk}",0.00437214031520081,0.704918032786885,2.7588017717704,43
"5539","{citrus fruit,other vegetables,root vegetables,tropical fruit} => {whole milk}",0.00315200813421454,0.704545454545455,2.75734363129906,31
"466","{baking powder,whipped/sour cream} => {other vegetables}",0.00244026436197255,0.533333333333333,2.75634962340165,24
"603","{grapes,whipped/sour cream} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165,16
"847","{napkins,sliced cheese} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165,16
"853","{margarine,sliced cheese} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165,16
"2267","{butter,hamburger meat,whole milk} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165,16
"2522","{chocolate,long life bakery product,whole milk} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165,16
"3667","{pork,whipped/sour cream,whole milk} => {other vegetables}",0.00244026436197255,0.533333333333333,2.75634962340165,24
"4157","{butter,soda,whole milk} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165,16
"5222","{butter,root vegetables,whole milk,yogurt} => {other vegetables}",0.0016268429079817,0.533333333333333,2.75634962340165,16
"1350","{butter,pork} => {whole milk}",0.00386375190645653,0.703703703703704,2.75404931393789,38
"4953","{beef,other vegetables,root vegetables,tropical fruit} => {whole milk}",0.00193187595322827,0.703703703703704,2.75404931393789,19
"1395","{margarine,root vegetables} => {other vegetables}",0.00589730554143366,0.532110091743119,2.75002772059568,58
"1298","{beef,frankfurter} => {other vegetables}",0.0025419420437214,0.531914893617021,2.74901890631813,25
"2635","{dessert,whole milk,yogurt} => {other vegetables}",0.0025419420437214,0.531914893617021,2.74901890631813,25
"4215","{newspapers,soda,whole milk} => {other vegetables}",0.0025419420437214,0.531914893617021,2.74901890631813,25
"4552","{pip fruit,whole milk,yogurt} => {other vegetables}",0.00508388408744281,0.531914893617021,2.74901890631813,50
"1273","{butter,coffee} => {whole milk}",0.00335536349771225,0.702127659574468,2.74788123036804,33
"500","{citrus fruit,flour} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523,17
"754","{butter milk,curd} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523,17
"1025","{hamburger meat,yogurt} => {other vegetables}",0.00345704117946111,0.53125,2.74558263268523,34
"1163","{canned beer,chicken} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523,17
"1328","{curd,domestic eggs} => {other vegetables}",0.00345704117946111,0.53125,2.74558263268523,34
"1635","{baking powder,whole milk,yogurt} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523,17
"2557","{long life bakery product,whipped/sour cream,whole milk} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523,17
"2807","{butter,chicken,whole milk} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523,17
"3594","{napkins,pip fruit,whole milk} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523,17
"3787","{frankfurter,root vegetables,yogurt} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523,17
"3804","{bottled beer,butter,whole milk} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523,17
"1200","{chicken,frozen vegetables} => {other vegetables}",0.00355871886120996,0.53030303030303,2.74068854599596,35
"1389","{butter,margarine} => {other vegetables}",0.00355871886120996,0.53030303030303,2.74068854599596,35
"522","{cream cheese,soft cheese} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"1799","{frozen meals,pip fruit,yogurt} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"1825","{butter,hard cheese,whipped/sour cream} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"2034","{pip fruit,sliced cheese,yogurt} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"2052","{root vegetables,sliced cheese,tropical fruit} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"2475","{butter,other vegetables,waffles} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"3071","{coffee,pip fruit,root vegetables} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"3105","{curd,frozen vegetables,other vegetables} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"3400","{curd,frankfurter,other vegetables} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"3509","{citrus fruit,curd,yogurt} => {whole milk}",0.00213523131672598,0.7,2.73955431754875,21
"3772","{frankfurter,sausage,tropical fruit} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"4060","{butter,fruit/vegetable juice,root vegetables} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"4075","{butter,tropical fruit,whipped/sour cream} => {whole milk}",0.00213523131672598,0.7,2.73955431754875,21
"4255","{domestic eggs,other vegetables,whipped/sour cream} => {whole milk}",0.00355871886120996,0.7,2.73955431754875,35
"4662","{root vegetables,tropical fruit,yogurt} => {whole milk}",0.00569395017793594,0.7,2.73955431754875,56
"4908","{citrus fruit,frozen vegetables,other vegetables,root vegetables} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"5591","{bottled water,other vegetables,root vegetables,yogurt} => {whole milk}",0.00142348754448399,0.7,2.73955431754875,14
"78","{frozen potato products,whole milk} => {other vegetables}",0.00183019827147941,0.529411764705882,2.73608234675899,18
"553","{sausage,soft cheese} => {other vegetables}",0.00183019827147941,0.529411764705882,2.73608234675899,18
"1062","{salty snack,whipped/sour cream} => {other vegetables}",0.00274529740721912,0.529411764705882,2.73608234675899,27
"2707","{cream cheese,domestic eggs,whole milk} => {other vegetables}",0.00183019827147941,0.529411764705882,2.73608234675899,18
"3524","{curd,sausage,whole milk} => {other vegetables}",0.00183019827147941,0.529411764705882,2.73608234675899,18
"3733","{domestic eggs,frankfurter,whole milk} => {other vegetables}",0.00183019827147941,0.529411764705882,2.73608234675899,18
"1010","{butter,hamburger meat} => {whole milk}",0.00305033045246568,0.697674418604651,2.73045280818812,30
"1040","{butter,hygiene articles} => {whole milk}",0.00305033045246568,0.697674418604651,2.73045280818812,30
"560","{root vegetables,soft cheese} => {whole milk}",0.00233858668022369,0.696969696969697,2.72769477504854,23
"2727","{cream cheese,whipped/sour cream,yogurt} => {whole milk}",0.00233858668022369,0.696969696969697,2.72769477504854,23
"2729","{cream cheese,other vegetables,whipped/sour cream} => {whole milk}",0.00233858668022369,0.696969696969697,2.72769477504854,23
"613","{grapes,whole milk} => {other vegetables}",0.00386375190645653,0.527777777777778,2.72763764815788,38
"785","{candy,sausage} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788,19
"863","{pastry,sliced cheese} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788,19
"953","{onions,sausage} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788,19
"1207","{chicken,frankfurter} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788,19
"1215","{chicken,fruit/vegetable juice} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788,19
"3513","{citrus fruit,curd,whole milk} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788,19
"3906","{brown bread,citrus fruit,whole milk} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788,19
"4313","{domestic eggs,root vegetables,yogurt} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788,19
"671","{curd,frozen meals} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236,16
"851","{frankfurter,sliced cheese} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236,16
"2521","{chocolate,long life bakery product,other vegetables} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236,16
"3091","{coffee,rolls/buns,yogurt} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236,16
"3296","{beef,domestic eggs,root vegetables} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236,16
"3326","{beef,other vegetables,pip fruit} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236,16
"3505","{citrus fruit,curd,tropical fruit} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236,16
"4569","{pastry,root vegetables,sausage} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236,16
"4576","{pastry,root vegetables,tropical fruit} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236,16
"5183","{butter,other vegetables,tropical fruit,whipped/sour cream} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236,16
"5425","{root vegetables,tropical fruit,whipped/sour cream,yogurt} => {whole milk}",0.0016268429079817,0.695652173913043,2.72253845222236,16
"25","{jam,root vegetables} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"56","{Instant food products,root vegetables} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"109","{rolls/buns,turkey} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"179","{canned vegetables,whole milk} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899,20
"287","{bottled beer,herbs} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"326","{herbs,whole milk} => {other vegetables}",0.00406710726995425,0.526315789473684,2.72008186519899,40
"388","{butter,ice cream} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"607","{grapes,pastry} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899,20
"937","{onions,pork} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899,20
"987","{hamburger meat,sugar} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"1127","{frozen vegetables,long life bakery product} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899,20
"1211","{butter,chicken} => {other vegetables}",0.00305033045246568,0.526315789473684,2.72008186519899,30
"1291","{frozen vegetables,root vegetables} => {other vegetables}",0.00610066090493137,0.526315789473684,2.72008186519899,60
"1530","{pot plants,tropical fruit,whole milk} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"1721","{misc. beverages,tropical fruit,whole milk} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"1864","{hard cheese,sausage,whole milk} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"2024","{sliced cheese,whipped/sour cream,yogurt} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"2039","{pastry,sliced cheese,whole milk} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"2120","{oil,rolls/buns,root vegetables} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"2240","{berries,root vegetables,yogurt} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"2300","{curd,hygiene articles,whole milk} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
"2377","{salty snack,sausage,whole milk} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899,10
